Primary energy consumption per capita (kWh/person)
29966.309
9464.025
8041.5947
1189.0542
33830.76
7574.457
22131.348
50547.258
3787.3547
47813.31
46569.605
174.65433
48903.7
1549.1115
2985.2324
358.04587
45436.277
65146.316
22558.277
311.80307
13627.525
11844.8545
1284.612
4036.7202
2951.3672
6087.6787
12835.753
3147.0713
47361.547
20273.662
13385.311
107980.76
469.25098
1746.39
58649.285
2002.84
5345.9004
97735.35
6831.2397
11368.834
2823.5872
1099.4447
5507.4424
9443.555
2543.9602
42076.207
46362.195
3923.3762
29380.422
62694.066
998.79663
19298.086
8856.523
1595.11
1685.7296
2701.7908
43254.305
3012.9995
2747.3433
23670.777
1202.3784
754.1447
506.64435
2054.2488
283.123
26331.783
2040.6984
9797.812
23147.074
28096.076
4158.7817
868.6695
981.591
38225.68
60022.977
20422.297
50043.03
17291.496
8150.696
4054.5566
54745.46
29660.344
74860.33
53337.418
33892.78
8426.991
1060.7926
47515.48
1321.4634
24781.908
36714.2
509.41
26371.516
24284.154
604.7202
9650.67
8685.301
19323.846
28077.625
2281.3833
455.50735
304.4209
1388.154
20460.55
21840.365
114809.12
2107.609
1642.7948
43947.973
57499.695
3259.054
907.2298
967.99585
18532.307
15936.576
1261.2085
5462.625
5404.378
607.8335
359.33325
24306.926
9039.732
13117.112
74384.77
18849.81
37199.58
14289.046
22726.455
39269.44
3200.083
44856.6
45921.207
2917.4312
68647.01
542.3849
13144.025
21507.703
15004.636
37489.188
15851.824
5642.6665
34462.887
2923.538
15711.266
25259.12
20023.135
105580.38
33375.836
5553.8486
19171.469
117365.12
2994.4866
20173.496
15410.746
46091.766
134274.22
2654.5432
44674.87
59589.08
36005.64
16075.374
10693.142
8741.407
3886.6245
1505.1958
22668.963
40913.17
21127.252
19349.783
12457.778
1432.5522
41971.254
4616.339
10013.897
792.30255
8918.377
1053.6212
21504.193
3072.024
9024.093
1902.1184
53774.246
2467.0088
1785.7306
13377.3125
2707.8645
15136.714
30376.139
3707.2222
30574.373
68428.61
3323.3853
95790.32
2462.639
12293.458
107600.5
18696.85
6368.3936
31831.389
46698.785
11221.787
52966.594
217.60869
7222.1904
31831.441
34666.89
7226.4336
31255.303
10543.257
765.0577
7500.7905
62090.016
1904.8895
48765.184
2008.1954
36949.332
1086.2354
117915.38
836.0298
15438.576
30816.12
45371.336
2734.6384
18430.324
55555.875
19098.814
14496.338
46186.543
30008.596
76376.74
21027.428
391.75388
19084.248
12110.349
91504.484
3073.6719
48006.33
46864.53
8474.4795
60943.15
531.468
207755.62
6317.096
8189.165
29320.72
93332.54
12576.968
3527.16
3131.0225
26833.928
702.888
32003.473
32295.604
18757.031
20376.916
9131.178
26150.76
1622.7236
12167.795
3324.8596
15161.756
346.99503
9420.017
41342.99
21973.062
23762.428
44250.59
5687.314
57522.297
390.73227
44621.56
3068.0115
5694.0356
3519.7168
41766.94
39623.406
12073.247
47853.824
823.61163
3989.0889
183038.08
81070.86
62081.117
9879.757
14134.944
516.442
4159.5776
19985.01
3809.4282
809.80237
4541.9604
21276.305
39338.19
16149.867
1204.5461
10064.789
44017.28
1749.5142
93054.375
7953.855
2509.5967
23154.375
635.4426
2631.042
28088.297
45028.27
6803.4795
26371.678
2734.891
22608.205
47297.21
109285.4
4922.036
4183.972
39540.008
2680.9502
50254.64
599.056
12822.86
48793.566
26859.672
610.7244
3784.8132
4878.142
1261.467
8143.846
1906.994
10517.187
2325.4858
1551.4
1005.77826
15306.128
9136.145
17020.91
16413.824
1746.7549
2766.5137
23328.47
3860.7898
4087.143
9153.989
20441.285
8834.805
24580.83
9380.948
6542.066
51439.855
3587.5803
19213.441
9982.501
88062.086
37538.883
13750.912
35766.375
35936.51
13342.63
503.25735
26318.064
7212.07
9621.824
118875.336
1636.9808
2116.77
1614.7568
49324.58
498.27472
10455.242
2799.956
2445.8684
60432.473
19314.918
11516.412
13151.445
149.19579
1226.452
429.55984
18998.812
39508.945
1591.3198
46436.273
16535.234
129255.24
42633.387
42406.99
22357.986
164587.45
49775.703
1892.3693
9735.818
28203.953
3289.4512
35070.414
38573.797
4160.4126
24712.115
44175.785
8717.398
68395.85
4614.9575
32400.47
42868.23
33419.594
8872.199
3942.1558
2488.9058
9233.193
45327.562
13823.748
9883.912
11658.197
1250.4224
11227.718
11838.88
14609.701
27740.646
65422.44
68338.28
4004.556
19699.537
18817.51
3692.5571
4282.387
16704.465
2130.4485
1171.2323
98832.99
1873.3829
360.90942
41063.633
10991.341
52292.04
210.86215
31506.953
115456.87
36462.848
114804.984
22097.504
24158.016
7225.1826
4301.192
12710.541
80556.516
28308.246
2445.0652
9199.146
7461.84
915.8147
2484.069
8960.352
34654.492
37170.773
5841.056
619.2872
56413.82
18815.174
8525.037
5242.269
24549.996
2354.9653
351.94574
20786.77
22191.486
3154.4717
10487.733
2518.621
423.49295
23090.885
19803.19
2916.3176
34933.59
16179.096
378.31973
3393.2031
69228.28
50713.89
23219.201
73221.56
5340.5317
161365.53
5643.448
124978.22
155398.47
12273.32
2793.334
32656.572
545.6078
17519.043
353.03635
28247.576
22659.775
21392.176
22394.059
278.7153
3811.3972
15779.984
4314.0645
39636.066
289.06625
1032.1368
25016.707
823.5834
3824.1345
17839.785
970.0803
47374.234
3037.2134
26481.451
10366.804
66744.195
43334.203
2501.5964
432.32028
51332.477
27307.855
46092.508
5640.568
9810.103
11327.723
4237.677
3991.6355
10308.172
9036.614
5236.977
13351.512
50531.71
31923.436
1909.2642
9963.842
21775.469
17644.098
25987.611
28152.885
53259.336
16344.104
11209.113
32281.633
2918.4324
5614.8906
881.66327
1827.2556
175527.73
2485.87
7761.8164
70828.99
19273.648
10724.042
2695.842
54625.52
40582.914
3494.5369
16243.486
32233.041
8629.543
69082.79
17275.256
9375.051
4397.342
27547.613
2100.6572
922.1434
110179.18
1514.1042
21750.25
139351.47
40817.645
28943.424
19633.797
5857.2837
4721.155
16681.945
3019.908
34952.594
109536.43
564.6626
244.04947
3651.1396
106194.95
17746.78
1451.1962
55530.688
32853.875
10297.715
95158.55
9709.658
3380.4053
61248.996
3376.0618
50392.613
9534.874
103558.19
3631.891
22925.926
806.6247
18341.434
47317.117
36458.637
19560.7
34913.5
8641.081
830.3994
24962.39
52485.707
43496.94
11435.303
3776.7449
7440.846
275.1137
36549.08
1758.1206
733.6317
27235.379
28535.256
3090.176
990.09143
4149.229
5226.2114
3771.797
60683.023
38080.727
8308.661
49170.387
3484.1567
257.54523
33917.586
37244.637
780.0771
816.7021
50728.715
18247.52
118078.05
33961.258
916.40906
74262.35
25807.195
21171.098
4599.132
212.09578
44467.746
2142.2065
32893.76
59946.082
91258.06
6863.2144
73638.34
24600.36
70265.69
1074.1965
72784.555
3331.2754
480.64005
3366.3933
37034.242
33193.33
2921.8823
9557.016
154489.58
3605.2744
30426.229
50493.625
35878.008
11049.87
9271.938
3716.954
67307.04
51509.81
5555.5483
8901.267
35855.25
5780.252
123712.94
1794.2775
33557.434
12160.274
49782.92
10129.736
2021.0361
25095.537
11073.984
8665.52
24053.547
3180.8794
17502.184
2248.653
12810.415
24057.617
10699.309
22525.262
13624.909
24616.006
33764.863
9605.62
27638.352
20434.42
57961.055
7965.8477
9171.356
907.236
5174.5054
59395.523
1938.1482
71925.88
15073.022
71473.98
2688.0107
9322.767
8931.601
23124.062
8202.89
27147.498
26223.863
30981.086
1122.0997
1380.108
52196.047
71894.96
49568.207
9998.609
5016.5044
32822.43
8246.84
119262.51
2987.1777
130.90942
9943.54
14080.671
2850.4817
5618.493
53862.72
1100.8312
614.26904
8974.716
30459.574
10756.612
432.8561
15049.309
1455.1571
22939.45
45633.582
15733.904
11281.383
462.7355
35959.715
3068.1736
1918.3821
21851.84
38266.707
458.27347
1753.6006
20824.393
11020.953
34008.008
3514.2737
18563.715
9980.4795
94211.61
11478.59
2482.8318
3918.6375
1805.3613
42728.844
13112.701
3150.1516
11463.955
990.22144
2456.5134
5701.853
113049.23
20540.846
9270.454
22302.521
4382.797
64152.26
10330.99
17159.158
12100.159
6551.4155
26793.564
120364.25
9279.945
53825.684
66274.0
21345.66
1239.9237
27109.42
29494.252
1182.892
25157.438
17731.264
16556.137
12301.996
137896.34
33104.54
9866.072
4173.7993
194843.92
17655.945
22639.81
32421.873
31295.422
5477.1777
95591.98
6303.5713
2188.859
48662.785
644.37476
1932.6333
9158.613
47112.9
79317.37
9065.088
424.85315
3077.791
26593.059
2848.7866
27100.385
17140.15
489.2138
63417.605
11669.372
38524.098
28106.879
9015.141
13911.034
43428.844
13026.9795
564.4167
22486.172
9075.244
32524.594
42517.13
13652.776
28331.549
47155.75
2058.794
2378.8403
21365.682
34507.516
66225.37
45344.523
28556.062
89067.04
23824.65
18518.158
17411.361
480.5271
133508.61
3320.3242
11997.367
4135.0474
56833.484
9474.296
31860.057
1564.1565
2740.9023
21579.867
35687.54
1066.2617
2048.8052
30131.885
34583.77
22306.594
9546.048
26969.346
31689.998
18127.873
23235.219
3683.9102
36229.89
370.1885
33439.895
64241.79
20218.59
4225.4365
2854.3516
10655.754
28600.459
37979.51
438.83154
68190.57
1377.901
41172.285
76273.7
154979.23
6256.2554
804.06683
24517.238
33139.277
65277.332
18567.896
15057.879
21569.006
14599.101
45993.887
28508.88
110.641914
16947.145
15259.877
1783.7217
7267.464
21708.37
163.21136
16145.47
9111.861
57886.984
1988.2789
1084.6621
4451.653
9295.734
2244.3047
4406.6816
19310.582
32604.191
51139.312
5456.1885
9667.4
21157.406
21752.111
29214.832
22494.715
297.00418
837.7503
229.96822
3594.49
2120.318
13792.465
252.06912
13246.12
3409.7095
3535.2363
16897.24
691.8338
3717.366
30982.486
429.51797
68155.33
1837.1029
262585.7
23435.645
6184.2495
36258.53
18718.594
3198.5288
151959.9
25321.518
28867.148
42242.93
3627.2178
640.52893
2417.654
35850.453
7121.819
82213.055
41230.707
10512.177
122384.42
20232.844
645.2906
357.7341
60391.24
123551.64
50899.527
2298.9023
918.548
2004.1155
2005.1836
226.62114
19314.066
17691.607
18088.293
38418.406
626.8056
134878.39
8126.263
2206.7163
27980.56
12335.036
10009.744
347.05887
2117.2896
122214.484
2095.608
3626.9648
11996.119
6645.676
2574.472
44286.535
10296.617
28760.348
9503.804
19108.69
10976.728
16629.84
261.95847
9794.911
14130.735
276.59943
29773.459
2246.169
46675.777
21629.324
42380.68
51478.543
41377.68
11328.123
72420.41
11113.723
18210.12
468.4848
50750.434
1020.5796
21952.797
9167.494
3202.0718
65146.56
15852.878
2144.771
5503.006
574.14386
282.62943
115246.71
946.95734
653.86755
184074.56
961.6241
8856.475
2118.6284
112891.76
118057.81
6564.24
409.26733
15971.084
165831.28
372.5109
33637.074
298.34583
35456.92
1458.1193
39590.598
10042.477
34656.133
90375.62
33712.133
10132.104
1496.1375
21941.479
16105.433
9746.524
5301.4736
45686.785
30582.84
15279.018
3713.3245
2016.8517
1054.1843
74232.79
6971.662
14139.787
13012.45
6249.124
18538.975
1311.9222
208.42976
6068.4243
18827.416
49515.113
36977.28
10349.056
12524.812
8948.104
79038.305
4562.1045
19704.566
9290.929
19596.402
21043.662
19855.676
18870.824
1886.1508
88573.47
103376.06
117053.125
1287.3501
2240.8157
2287.7693
39267.47
91201.06
537.8198
149472.8
5931.7676
21852.676
20939.965
20184.58
39876.79
2700.6165
47836.67
18920.904
2710.173
2459.3628
703.1351
89203.08
9445.073
28261.502
7834.471
2172.189
2384.2434
1142.8834
28032.594
42659.85
62843.996
3667.4238
26211.984
324.94382
4629.147
36727.043
43712.98
9184.194
35862.223
17221.44
749.67834
11119.834
1672.0192
50930.008
24279.39
30957.242
132789.17
23993.93
8959.572
14933.807
27326.793
158071.06
154256.3
49257.79
16085.35
2047.423
10002.819
21535.734
283.20413
39040.56
4007.7144
7419.728
975.04816
3725.9507
591.2006
15720.306
25209.49
165859.02
36481.184
2071.1877
44106.4
7741.9917
9290.702
67781.13
21352.857
565.22516
2183.9285
929.5181
22881.867
422.2325
1111.6262
11585.555
50659.105
7730.994
196.12764
20931.088
51670.953
297.06317
1027.6909
7085.0757
37471.24
10197.744
286.59064
10038.552
8211.651
3240.6765
9072.749
4154.522
30517.992
15255.087
3358.7993
890.10126
16939.615
8026.891
19005.781
13249.851
11233.329
2750.116
13820.907
24267.602
16267.887
20916.844
17211.758
3661.5513
59405.816
22428.08
1662.7148
1386.8824
300.62256
25234.633
17609.402
13633.888
10524.99
10826.458
10289.641
9365.984
5435.4355
10052.3955
358.42392
1170.7261
433.12198
32487.746
13282.878
635.02496
1201.7898
35563.973
10402.473
21485.61
27875.5
15157.3
40681.79
25352.562
3125.876
116.015
70486.32
12802.36
126073.66
29133.936
32290.607
3906.3083
8547.841
164801.44
34986.293
14617.907
69377.0
8319.619
18724.746
361.50507
12667.007
29411.8
1878.3422
2175.0613
926.11926
4892.3794
305.83826
1253.3207
2100.9646
6662.824
8367.068
178237.72
44750.703
10153.407
1648.7915
2862.0273
40868.688
9016.453
7429.8623
2816.4016
8900.079
28219.037
1036.3783
19514.234
35908.117
11332.247
3592.6724
70719.58
40779.03
106903.02
11006.094
707.84283
21325.205
686.76117
28913.844
62886.45
121068.53
109289.08
163526.77
44017.223
15302.439
2561.162
30146.273
9096.029
7863.652
22768.459
4400.1157
149451.38
3615.5242
3879.5596
2540.225
25228.531
2368.4949
44702.367
2736.8003
933.22345
46037.57
25635.498
119158.6
21929.627
2847.0212
25054.545
47823.707
3368.2034
19814.26
55054.582
7388.523
11824.314
19747.191
2027.3756
18202.299
26525.145
10805.037
15430.376
434.64044
12625.214
8670.3955
39431.95
22342.99
27959.967
20334.662
6500.349
10938.481
24615.076
4136.6675
12772.726
8954.739
52593.047
20954.271
23138.41
34046.293
36749.92
2524.6426
31734.295
46969.09
2554.7512
2906.24
1593.2856
24335.996
30129.14
1436.1143
105588.055
1806.3944
715.03436
43929.527
1142.4454
49096.004
55318.344
18804.082
1026.2677
13748.048
15826.587
18841.998
35904.375
12645.595
29451.955
2383.0244
36936.71
26659.102
66766.09
91131.37
29768.562
3207.423
563.3461
4045.296
6277.061
7217.7256
426.19104
56153.7
6521.698
40418.156
94612.555
5472.09
11277.386
1872.364
57433.73
114656.625
34298.055
27763.8
813.56445
413.75497
77804.74
31180.088
26976.27
40591.293
980.54083
7504.4023
9560.256
128367.73
18919.375
4934.59
6083.903
9681.626
20836.158
10077.901
12340.564
61848.48
18988.32
43465.02
3149.711
1600.2953
27680.426
21551.547
10108.493
35394.48
27716.521
1866.1189
10062.741
394.91357
77417.27
526.8172
342.82562
34520.543
48292.938
5513.2593
101834.57
8094.5083
3418.4949
59849.832
21894.867
1046.9846
8479.419
549.8785
54935.6
20211.02
10603.101
22881.006
109.55552
4973.945
13208.064
16642.676
352.1099
9087.132
144113.94
19617.842
40319.9
2122.7695
45307.637
10759.022
13613.353
8798.149
44728.676
3985.2053
931.84937
632.63324
204.23125
28867.244
36424.156
61101.004
236.28375
37292.91
3915.401
27245.98
47286.48
9819.157
21051.678
39906.78
54612.46
29419.19
3614.3872
2311.3452
7886.4253
1647.3816
12252.297
24232.332
583.40607
10425.025
23394.7
11257.336
303.84665
64942.777
26454.377
30054.08
8767.223
21966.107
8469.052
23514.254
3835.2747
802.61255
23224.074
11809.461
149476.58
33554.93
2286.8188
878.9815
105633.75
3036.1372
16684.846
39304.934
205.98769
6318.109
34517.496
16374.342
4726.284
31772.066
12253.692
9064.288
2741.8088
62959.137
2828.8801
12430.374
52008.223
40911.793
525.5729
34296.684
4082.936
1467.4718
16445.74
2644.3162
22381.162
69591.945
9219.866
3116.7373
35997.363
34015.234
11816.219
2786.6501
50421.105
9695.102
8844.943
17552.816
10039.691
110059.28
67583.03
25360.926
3159.5166
14380.439
654.88983
651.41376
33771.496
19903.92
936.4785
27640.848
3067.1821
10085.432
862.79114
2052.4446
3115.0676
739.4555
114.514046
20264.654
698.3854
5738.4834
184878.39
8537.962
396.5688
73955.19
11486.324
17438.53
2161.6206
11131.658
3148.9678
3495.329
660.4656
2955.3347
11497.137
7788.496
19728.445
14770.351
8679.013
2998.1587
16953.34
90619.11
260.59473
16664.893
880.39734
75758.37
9713.2295
1089.204
6346.3545
19566.176
3135.595
44937.305
77575.414
35460.906
50264.645
32415.734
8723.768
19661.768
2277.5132
17631.44
44110.195
23635.178
42124.3
39334.31
2590.4597
33313.0
32374.943
23345.691
47162.11
158559.69
33027.516
1184.3462
1287.2642
11797.367
1720.2494
42507.164
11233.428
41980.58
16415.438
2355.5942
10014.694
9030.606
33686.04
2211.216
14329.478
62421.89
55957.79
25511.209
156784.6
4476.9307
9151.255
67568.08
8654.664
131721.67
46378.05
45355.285
24111.441
40977.293
514.94916
10128.142
11902.486
141914.1
30464.062
1037.8396
2432.587
596.341
29494.584
10582.124
260.0182
4045.2322
285.46628
3601.5786
34223.043
676.7416
35774.91
30223.08
17677.684
1655.0222
45695.203
11764.549
17086.047
6224.9414
26639.928
1041.267
107938.016
2298.1453
2508.6143
6016.6445
116.01666
12183.774
20661.121
65072.668
7502.866
4697.0693
100497.28
2031.7814
5352.6963
104455.21
302.7935
50475.008
743.0
57458.293
2730.078
4460.019
9100.751
22503.818
868.2643
48493.574
8800.3
63325.41
1075.7772
1620.4467
11783.324
18200.295
39400.227
19538.71
9417.632
48887.336
15064.223
465.70273
2619.8926
24039.48
38517.676
29667.088
279.48138
236.89185
22880.111
16114.158
1804.7319
37905.92
16542.139
46220.9
2141.837
127985.82
3826.2024
5033.775
2002.3392
8027.728
9892.748
14137.804
30305.607
35010.12
302.57126
22459.62
19383.402
766.4143
25309.941
302.45892
1075.1736
27072.97
25164.803
2073.1177
135875.58
9114.504
217673.23
196001.0
35828.086
928.79553
9282.544
157936.94
8203.538
108794.93
144361.56
757.35394
6731.805
48855.34
4004.3474
18643.188
2701.0388
19765.36
1156.5769
12802.764
19175.828
26033.504
36880.75
4629.1177
436.2136
30122.61
20957.162
77094.32
7678.843
1429.8123
50095.92
5816.902
670.50433
193.7544
844.63257
13120.57
8642.675
79102.34
3544.4324
2381.1416
85402.43
32616.084
6096.5063
2950.2996
8024.898
8768.699
47543.316
26030.773
121494.555
41310.375
30738.887
47423.047
1940.2653
65480.074
47287.844
2416.162
7356.9272
90772.18
159970.84
6715.608
202570.3
27509.97
30928.209
9354.642
14896.87
11386.956
37137.06
458.82095
20521.99
24436.512
2429.8928
103711.92
29996.027
1767.6344
3623.197
35121.086
10944.455
2253.6167
47200.484
6336.756
3338.2832
4074.3657
582.4618
678.4753
12564.967
980.96387
59543.81
27251.602
9838.043
1889.7343
28813.4
5447.3413
72265.94
2378.228
129510.24
20380.363
17308.588
9316.589
1035.3723
5407.2314
2079.732
59756.48
52754.13
4973.5986
26486.121
1083.3461
7998.0425
2657.6838
23654.348
11726.931
47588.28
46583.094
71475.5
10594.858
54356.55
6136.0747
46066.887
8513.395
21345.375
22608.02
45016.35
9921.167
581.6119
49174.594
50628.816
45880.33
6158.8203
118381.93
20281.068
176561.36
807.2398
26977.344
81962.36
5903.0894
39003.945
81376.18
36688.957
511.36972
21698.678
39953.254
13392.774
2873.82
22447.14
20663.172
27819.338
2532.751
913.9182
18611.67
5851.735
136257.9
26777.979
115803.19
2544.832
830.25073
35531.06
64067.15
3595.257
112586.7
13986.548
2814.9978
1285.3595
25155.992
80081.51
307.3053
9975.018
6633.665
2541.6353
47958.13
31662.736
2828.744
1288.8767
496.8982
2689.9602
48863.28
17635.336
9482.964
21675.412
3797.829
1231.7151
23638.725
54965.695
16963.494
47446.145
961.3801
66740.0
9029.4375
811.62756
9597.184
49932.984
49562.727
8981.36
8795.324
14376.997
86753.6
19071.291
3987.0566
554.4608
6385.8984
728.95105
13221.179
10294.192
460.83
63877.484
34890.32
18501.777
24145.828
27527.16
905.3456
13593.7
4386.623
16544.623
30391.29
5659.059
794.97723
2698.5383
22852.852
17386.195
61487.004
